algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
KMeans(sk),1.0,1.0,1941047.625,25.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,49084383.0,,30000.0,,,,,,,591844.87478,8.0,3120800.0,30000.0,1.0,0.0,0.05068,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.88592,2.12276,4120384.5,25.0,high_dim_sparseish,Ailon2009 tuned (no refinement),272.88011,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,55144270.0,,30000.0,,1.0,11.0,,,96.0,27477.41945,8.0,10368.0,30000.0,0.94073,112.27632,1.0918,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.98771,1.00035,1941737.15209,25.0,high_dim_sparseish,,7.72554,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,97957679.0,,30000.0,10.0,,,0.0,,,825951.3928,8.0,2984.0,30000.0,0.98244,0.03552,0.03632,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,1941047.72209,25.0,high_dim_sparseish,,60.85225,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,97960000.0,,30000.0,,,,,32.0,,121075.02514,8.0,6656.0,30000.0,1.0,0.0,0.24778,42.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,1.0,1.00055,1942131.18656,25.0,high_dim_sparseish,,1.4014,1.5,,8192.0,,,,,25.0,,35889.29895,1789.0,0.25,,,,,,17.0,104314044.0,"[{'phase': 1, 'Li': 54.63926268569039, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.603938140043652, 'median_limit': 2896, 'cost_limit': 1748.4564059420925, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 81.95889402853558, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.9059072100654779, 'median_limit': 2896, 'cost_limit': 2622.6846089131386, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 122.93834104280337, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.3588608150982169, 'median_limit': 2896, 'cost_limit': 3934.026913369708, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 184.40751156420507, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 2.0382912226473255, 'median_limit': 2896, 'cost_limit': 5901.040370054562, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 276.6112673463076, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 3.0574368339709883, 'median_limit': 2896, 'cost_limit': 8851.560555081844, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 414.9169010194614, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 4.586155250956483, 'median_limit': 2896, 'cost_limit': 13277.340832622765, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 622.3753515291921, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 6.879232876434724, 'median_limit': 2896, 'cost_limit': 19916.011248934148, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 933.5630272937882, 'raw_start_index': 2902, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 10.318849314652086, 'median_limit': 2896, 'cost_limit': 29874.016873401222, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 16.06003312290477, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 1400.3445409406822, 'raw_start_index': 2903, 'raw_consumed': 16, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 15.478273971978128, 'median_limit': 2896, 'cost_limit': 44811.02531010183, 'winner_processed_items': 2912, 'winner_raw_points_read': 16, 'winner_num_centers': 2896, 'winner_cost': 201.09584211166748, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 2100.5168114110234, 'raw_start_index': 2919, 'raw_consumed': 87, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 23.217410957967193, 'median_limit': 2896, 'cost_limit': 67216.53796515275, 'winner_processed_items': 2983, 'winner_raw_points_read': 87, 'winner_num_centers': 2896, 'winner_cost': 1531.9319844637325, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 3150.775217116535, 'raw_start_index': 3006, 'raw_consumed': 400, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 34.826116436950784, 'median_limit': 2896, 'cost_limit': 100824.80694772911, 'winner_processed_items': 3296, 'winner_raw_points_read': 400, 'winner_num_centers': 2896, 'winner_cost': 9333.941049036326, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 4726.162825674803, 'raw_start_index': 3406, 'raw_consumed': 1076, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 52.23917465542618, 'median_limit': 2896, 'cost_limit': 151237.21042159369, 'winner_processed_items': 3972, 'winner_raw_points_read': 1076, 'winner_num_centers': 2896, 'winner_cost': 31847.21687484839, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 7089.244238512204, 'raw_start_index': 4482, 'raw_consumed': 2286, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 78.35876198313927, 'median_limit': 2896, 'cost_limit': 226855.81563239053, 'winner_processed_items': 5182, 'winner_raw_points_read': 2286, 'winner_num_centers': 2896, 'winner_cost': 76435.67412594373, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 10633.866357768306, 'raw_start_index': 6768, 'raw_consumed': 4166, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 117.5381429747089, 'median_limit': 2896, 'cost_limit': 340283.7234485858, 'winner_processed_items': 7062, 'winner_raw_points_read': 4166, 'winner_num_centers': 2896, 'winner_cost': 146603.97535642766, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 15950.79953665246, 'raw_start_index': 10934, 'raw_consumed': 6582, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 176.30721446206337, 'median_limit': 2896, 'cost_limit': 510425.5851728787, 'winner_processed_items': 9478, 'winner_raw_points_read': 6582, 'winner_num_centers': 2896, 'winner_cost': 238341.6277810369, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 23926.19930497869, 'raw_start_index': 17516, 'raw_consumed': 10585, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 264.46082169309506, 'median_limit': 2896, 'cost_limit': 765638.3777593181, 'winner_processed_items': 13481, 'winner_raw_points_read': 10585, 'winner_num_centers': 2896, 'winner_cost': 382720.56564027397, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 35889.29895746804, 'raw_start_index': 28101, 'raw_consumed': 1899, 'summary_in_size': 2896, 'summary_out_size': 1789, 'chunk_size': 8192, 'facility_cost': 396.69123253964267, 'median_limit': 2896, 'cost_limit': 1148457.5666389773, 'winner_processed_items': 4795, 'winner_raw_points_read': 1899, 'winner_num_centers': 1789, 'winner_cost': 180038.71348340175, 'num_parallel_runs': 21}]",30000.0,,,,,,,713.56831,8.0,372112.0,30000.0,1.0,0.05582,42.04222,42.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,1941047.625,25.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,49084240.0,,30000.0,,,,,,,745448.10752,8.0,3120800.0,30000.0,1.0,0.0,0.04024,77.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.69539,3.33442,6472276.0,25.0,high_dim_sparseish,Ailon2009 tuned (no refinement),271.24421,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,55144219.0,,30000.0,,1.0,11.0,,,96.0,27643.61346,8.0,10368.0,30000.0,0.82378,233.44241,1.08524,77.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.81758,1.49169,2895447.16308,25.0,high_dim_sparseish,,7.7134,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,97957349.0,,30000.0,10.0,,,0.0,,,804736.31307,8.0,2984.0,30000.0,0.91084,49.1693,0.03727,77.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,1.0,1941047.71497,25.0,high_dim_sparseish,,52.80255,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,97960079.0,,30000.0,,,,,32.0,,139055.76159,8.0,6656.0,30000.0,1.0,0.0,0.21574,77.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,1.0,1.00057,1942167.28592,25.0,high_dim_sparseish,,1.3899,1.5,,8192.0,,,,,25.0,,35889.29895,1818.0,0.25,,,,,,17.0,104319898.0,"[{'phase': 1, 'Li': 54.63926268569039, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.603938140043652, 'median_limit': 2896, 'cost_limit': 1748.4564059420925, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 81.95889402853558, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.9059072100654779, 'median_limit': 2896, 'cost_limit': 2622.6846089131386, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 122.93834104280337, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.3588608150982169, 'median_limit': 2896, 'cost_limit': 3934.026913369708, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 184.40751156420507, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 2.0382912226473255, 'median_limit': 2896, 'cost_limit': 5901.040370054562, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 276.6112673463076, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 3.0574368339709883, 'median_limit': 2896, 'cost_limit': 8851.560555081844, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 414.9169010194614, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 4.586155250956483, 'median_limit': 2896, 'cost_limit': 13277.340832622765, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 622.3753515291921, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 6.879232876434724, 'median_limit': 2896, 'cost_limit': 19916.011248934148, 'winner_processed_items': 2897, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 6.861214968887907, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 933.5630272937882, 'raw_start_index': 2902, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 10.318849314652086, 'median_limit': 2896, 'cost_limit': 29874.016873401222, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 19.271929023478094, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 1400.3445409406822, 'raw_start_index': 2903, 'raw_consumed': 15, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 15.478273971978128, 'median_limit': 2896, 'cost_limit': 44811.02531010183, 'winner_processed_items': 2911, 'winner_raw_points_read': 15, 'winner_num_centers': 2896, 'winner_cost': 182.7251227667976, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 2100.5168114110234, 'raw_start_index': 2918, 'raw_consumed': 91, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 23.217410957967193, 'median_limit': 2896, 'cost_limit': 67216.53796515275, 'winner_processed_items': 2987, 'winner_raw_points_read': 91, 'winner_num_centers': 2896, 'winner_cost': 1543.3781485110487, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 3150.775217116535, 'raw_start_index': 3009, 'raw_consumed': 417, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 34.826116436950784, 'median_limit': 2896, 'cost_limit': 100824.80694772911, 'winner_processed_items': 3313, 'winner_raw_points_read': 417, 'winner_num_centers': 2896, 'winner_cost': 9740.777625213801, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 4726.162825674803, 'raw_start_index': 3426, 'raw_consumed': 1054, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 52.23917465542618, 'median_limit': 2896, 'cost_limit': 151237.21042159369, 'winner_processed_items': 3950, 'winner_raw_points_read': 1054, 'winner_num_centers': 2896, 'winner_cost': 31055.68642193521, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 7089.244238512204, 'raw_start_index': 4480, 'raw_consumed': 2370, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 78.35876198313927, 'median_limit': 2896, 'cost_limit': 226855.81563239053, 'winner_processed_items': 5266, 'winner_raw_points_read': 2370, 'winner_num_centers': 2896, 'winner_cost': 79961.89287515925, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 10633.866357768306, 'raw_start_index': 6850, 'raw_consumed': 3985, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 117.5381429747089, 'median_limit': 2896, 'cost_limit': 340283.7234485858, 'winner_processed_items': 6881, 'winner_raw_points_read': 3985, 'winner_num_centers': 2896, 'winner_cost': 140766.1042027924, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 15950.79953665246, 'raw_start_index': 10835, 'raw_consumed': 6829, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 176.30721446206337, 'median_limit': 2896, 'cost_limit': 510425.5851728787, 'winner_processed_items': 9725, 'winner_raw_points_read': 6829, 'winner_num_centers': 2896, 'winner_cost': 248115.06326543808, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 23926.19930497869, 'raw_start_index': 17664, 'raw_consumed': 10695, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 264.46082169309506, 'median_limit': 2896, 'cost_limit': 765638.3777593181, 'winner_processed_items': 13591, 'winner_raw_points_read': 10695, 'winner_num_centers': 2896, 'winner_cost': 388287.23186764267, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 35889.29895746804, 'raw_start_index': 28359, 'raw_consumed': 1641, 'summary_in_size': 2896, 'summary_out_size': 1818, 'chunk_size': 8192, 'facility_cost': 396.69123253964267, 'median_limit': 2896, 'cost_limit': 1148457.5666389773, 'winner_processed_items': 4537, 'winner_raw_points_read': 1641, 'winner_num_centers': 1818, 'winner_cost': 165217.68788666424, 'num_parallel_runs': 21}]",30000.0,,,,,,,719.47615,8.0,378144.0,30000.0,1.0,0.05768,41.697,77.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,1941047.625,25.0,high_dim_sparseish,,,,,,,,,,,,,,,,,,,,,49084194.0,,30000.0,,,,,,,744715.62827,8.0,3120800.0,30000.0,1.0,0.0,0.04028,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.8218,2.19813,4266693.0,25.0,high_dim_sparseish,Ailon2009 tuned (no refinement),265.93953,,,8192.0,1.0,3.0,,,,,,,,,,,24.0,,,55144219.0,,30000.0,,1.0,11.0,,,96.0,28194.61868,8.0,10368.0,30000.0,0.90951,119.81392,1.06403,211.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.87795,1.10399,2142909.04375,25.0,high_dim_sparseish,,8.00353,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,97957487.0,,30000.0,10.0,,,0.0,,,805962.31569,8.0,2984.0,30000.0,0.89275,10.39961,0.03722,211.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,0.99999,1941047.59663,25.0,high_dim_sparseish,,56.03516,,,8192.0,,,,,,,,,,1.0,3.0,32.0,,,,97960101.0,,30000.0,,,,,32.0,,130980.55866,8.0,6656.0,30000.0,1.0,-0.0,0.22904,211.0,insertion-only,Kmeans_sweep
[16]Charikar_PLS_KMeans,1.0,1.00055,1942120.36595,25.0,high_dim_sparseish,,1.41802,1.5,,8192.0,,,,,25.0,,35889.29895,1819.0,0.25,,,,,,17.0,104319829.0,"[{'phase': 1, 'Li': 54.63926268569039, 'raw_start_index': 0, 'raw_consumed': 2896, 'summary_in_size': 0, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.603938140043652, 'median_limit': 2896, 'cost_limit': 1748.4564059420925, 'winner_processed_items': 2896, 'winner_raw_points_read': 2896, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 81.95889402853558, 'raw_start_index': 2896, 'raw_consumed': 0, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 0.9059072100654779, 'median_limit': 2896, 'cost_limit': 2622.6846089131386, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 122.93834104280337, 'raw_start_index': 2897, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 1.3588608150982169, 'median_limit': 2896, 'cost_limit': 3934.026913369708, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 184.40751156420507, 'raw_start_index': 2898, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 2.0382912226473255, 'median_limit': 2896, 'cost_limit': 5901.040370054562, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 276.6112673463076, 'raw_start_index': 2899, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 3.0574368339709883, 'median_limit': 2896, 'cost_limit': 8851.560555081844, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 414.9169010194614, 'raw_start_index': 2900, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 4.586155250956483, 'median_limit': 2896, 'cost_limit': 13277.340832622765, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 622.3753515291921, 'raw_start_index': 2901, 'raw_consumed': 0, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 6.879232876434724, 'median_limit': 2896, 'cost_limit': 19916.011248934148, 'winner_processed_items': 2896, 'winner_raw_points_read': 0, 'winner_num_centers': 2896, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 933.5630272937882, 'raw_start_index': 2902, 'raw_consumed': 1, 'summary_in_size': 2897, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 10.318849314652086, 'median_limit': 2896, 'cost_limit': 29874.016873401222, 'winner_processed_items': 2898, 'winner_raw_points_read': 1, 'winner_num_centers': 2896, 'winner_cost': 18.43752722821597, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 1400.3445409406822, 'raw_start_index': 2903, 'raw_consumed': 15, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 15.478273971978128, 'median_limit': 2896, 'cost_limit': 44811.02531010183, 'winner_processed_items': 2911, 'winner_raw_points_read': 15, 'winner_num_centers': 2896, 'winner_cost': 181.13270172861593, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 2100.5168114110234, 'raw_start_index': 2918, 'raw_consumed': 95, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 23.217410957967193, 'median_limit': 2896, 'cost_limit': 67216.53796515275, 'winner_processed_items': 2991, 'winner_raw_points_read': 95, 'winner_num_centers': 2896, 'winner_cost': 1648.3472282707828, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 3150.775217116535, 'raw_start_index': 3013, 'raw_consumed': 387, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 34.826116436950784, 'median_limit': 2896, 'cost_limit': 100824.80694772911, 'winner_processed_items': 3283, 'winner_raw_points_read': 387, 'winner_num_centers': 2896, 'winner_cost': 9072.678709532125, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 4726.162825674803, 'raw_start_index': 3400, 'raw_consumed': 1097, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 52.23917465542618, 'median_limit': 2896, 'cost_limit': 151237.21042159369, 'winner_processed_items': 3993, 'winner_raw_points_read': 1097, 'winner_num_centers': 2896, 'winner_cost': 31705.02548178655, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 7089.244238512204, 'raw_start_index': 4497, 'raw_consumed': 2261, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 78.35876198313927, 'median_limit': 2896, 'cost_limit': 226855.81563239053, 'winner_processed_items': 5157, 'winner_raw_points_read': 2261, 'winner_num_centers': 2896, 'winner_cost': 76317.66542452763, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 10633.866357768306, 'raw_start_index': 6758, 'raw_consumed': 4048, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 117.5381429747089, 'median_limit': 2896, 'cost_limit': 340283.7234485858, 'winner_processed_items': 6944, 'winner_raw_points_read': 4048, 'winner_num_centers': 2896, 'winner_cost': 143804.6821432915, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 15950.79953665246, 'raw_start_index': 10806, 'raw_consumed': 6600, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 176.30721446206337, 'median_limit': 2896, 'cost_limit': 510425.5851728787, 'winner_processed_items': 9496, 'winner_raw_points_read': 6600, 'winner_num_centers': 2896, 'winner_cost': 235819.61084467615, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 23926.19930497869, 'raw_start_index': 17406, 'raw_consumed': 10751, 'summary_in_size': 2896, 'summary_out_size': 2896, 'chunk_size': 8192, 'facility_cost': 264.46082169309506, 'median_limit': 2896, 'cost_limit': 765638.3777593181, 'winner_processed_items': 13647, 'winner_raw_points_read': 10751, 'winner_num_centers': 2896, 'winner_cost': 392027.165162813, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 35889.29895746804, 'raw_start_index': 28157, 'raw_consumed': 1843, 'summary_in_size': 2896, 'summary_out_size': 1819, 'chunk_size': 8192, 'facility_cost': 396.69123253964267, 'median_limit': 2896, 'cost_limit': 1148457.5666389773, 'winner_processed_items': 4739, 'winner_raw_points_read': 1843, 'winner_num_centers': 1819, 'winner_cost': 172769.96682722803, 'num_parallel_runs': 21}]",30000.0,,,,,,,705.2053,8.0,378352.0,30000.0,1.0,0.05526,42.5408,211.0,insertion-only,Kmeans_sweep
KMeans(sk),1.0,1.0,2998700.0,25.0,blobs,,,,,,,,,,,,,,,,,,,,,98045308.0,,30000.0,,,,,,,579798.84574,16.0,3121600.0,30000.0,1.0,0.0,0.05174,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means#,0.90058,2.54087,7619310.0,25.0,blobs,Ailon2009 tuned (no refinement),994.29098,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,114931507.0,,30000.0,,1.0,11.0,,,192.0,7542.00235,16.0,20736.0,30000.0,0.95478,154.0871,3.97772,42.0,insertion-only,Kmeans_sweep
Boutsidis2014_RandomProj_STREAMING,0.88867,1.43685,4308711.91247,25.0,blobs,,12.51383,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,195882174.0,,30000.0,10.0,,,0.0,,,539916.30973,16.0,4968.0,30000.0,0.95021,43.68599,0.05556,42.0,insertion-only,Kmeans_sweep
[1]Guha2002_STREAMKMeans_Paper,1.0,0.99999,2998699.88161,25.0,blobs,,82.8028,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,195898750.0,,30000.0,,,,,48.0,,88660.93178,16.0,9984.0,30000.0,1.0,-0.0,0.33836,42.0,insertion-only,Kmeans_sweep
