algorithm,ari,cost_ratio_vs_kmeans,cost_sse,d,dataset,extra__algorithm,extra__avg_update_ms,extra__beta,extra__c2,extra__chunk_size,extra__coreset_factor,extra__coreset_per_round,extra__cost_is_approx,extra__d,extra__dimension,extra__eps,extra__final_lower_bound,extra__final_summary_size,extra__gamma,extra__levels_used,extra__m_factor,extra__m_summary,extra__max_chunk_summary_size,extra__mode,extra__num_phases,extra__peak_mem_bytes,extra__phase_summaries,extra__points_seen,extra__r,extra__repeat_factor,extra__repetitions,extra__stream_is_single_pass,extra__summary_points,extra__summary_size,extra__throughput_pts_per_sec,k,memory,n,nmi,quality_loss_pct_vs_kmeans,runtime_sec,seed,stream_model,sweep_id
[Charikar2003] PLS KMeans,1.0,1.00277,3007009.17165,25.0,blobs,,10.62144,1.5,,8192.0,,,,,25.0,,96770.26955,3348.0,0.25,,,,,,19.0,35994036.0,"[{'phase': 1, 'Li': 65.47858531471441, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.36187361508828486, 'median_limit': 5791, 'cost_limit': 2095.314730070861, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 98.21787797207162, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5428104226324274, 'median_limit': 5791, 'cost_limit': 3142.972095106292, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 147.32681695810743, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.814215633948641, 'median_limit': 5791, 'cost_limit': 4714.458142659438, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 220.99022543716114, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.2213234509229616, 'median_limit': 5791, 'cost_limit': 7071.687213989157, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 331.4853381557417, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.8319851763844424, 'median_limit': 5791, 'cost_limit': 10607.530820983735, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 497.2280072336126, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 2.7479777645766634, 'median_limit': 5791, 'cost_limit': 15911.296231475602, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 745.8420108504189, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 4.121966646864996, 'median_limit': 5791, 'cost_limit': 23866.944347213404, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 1118.7630162756284, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 6.182949970297494, 'median_limit': 5791, 'cost_limit': 35800.41652082011, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 1678.1445244134425, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 9.27442495544624, 'median_limit': 5791, 'cost_limit': 53700.62478123016, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 2517.2167866201635, 'raw_start_index': 5799, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 13.911637433169359, 'median_limit': 5791, 'cost_limit': 80550.93717184523, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 3775.825179930245, 'raw_start_index': 5800, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 20.867456149754037, 'median_limit': 5791, 'cost_limit': 120826.40575776785, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 5663.737769895368, 'raw_start_index': 5801, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 31.301184224631054, 'median_limit': 5791, 'cost_limit': 181239.60863665177, 'winner_processed_items': 5792, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 22.737566902761955, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 8495.606654843052, 'raw_start_index': 5802, 'raw_consumed': 5, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 46.95177633694659, 'median_limit': 5791, 'cost_limit': 271859.41295497766, 'winner_processed_items': 5797, 'winner_raw_points_read': 5, 'winner_num_centers': 5791, 'winner_cost': 235.47456237867618, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 12743.409982264577, 'raw_start_index': 5807, 'raw_consumed': 107, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 70.42766450541987, 'median_limit': 5791, 'cost_limit': 407789.11943246645, 'winner_processed_items': 5898, 'winner_raw_points_read': 107, 'winner_num_centers': 5791, 'winner_cost': 6070.079826868559, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 19115.114973396863, 'raw_start_index': 5914, 'raw_consumed': 1003, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 105.64149675812979, 'median_limit': 5791, 'cost_limit': 611683.6791486996, 'winner_processed_items': 6794, 'winner_raw_points_read': 1003, 'winner_num_centers': 5791, 'winner_cost': 76556.61025152633, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 28672.672460095295, 'raw_start_index': 6917, 'raw_consumed': 3335, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 158.46224513719469, 'median_limit': 5791, 'cost_limit': 917525.5187230494, 'winner_processed_items': 9126, 'winner_raw_points_read': 3335, 'winner_num_centers': 5791, 'winner_cost': 294874.82169417484, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 43009.008690142946, 'raw_start_index': 10252, 'raw_consumed': 6677, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 237.69336770579207, 'median_limit': 5791, 'cost_limit': 1376288.2780845743, 'winner_processed_items': 12468, 'winner_raw_points_read': 6677, 'winner_num_centers': 5791, 'winner_cost': 617895.875375097, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 64513.51303521442, 'raw_start_index': 16929, 'raw_consumed': 11152, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 356.5400515586881, 'median_limit': 5791, 'cost_limit': 2064432.4171268614, 'winner_processed_items': 16943, 'winner_raw_points_read': 11152, 'winner_num_centers': 5791, 'winner_cost': 1054535.3851812533, 'num_parallel_runs': 21}, {'phase': 19, 'Li': 96770.26955282163, 'raw_start_index': 28081, 'raw_consumed': 1919, 'summary_in_size': 5791, 'summary_out_size': 3348, 'chunk_size': 8192, 'facility_cost': 534.8100773380321, 'median_limit': 5791, 'cost_limit': 3096648.625690292, 'winner_processed_items': 7710, 'winner_raw_points_read': 1919, 'winner_num_centers': 3348, 'winner_cost': 560416.5950165781, 'num_parallel_runs': 21}]",30000.0,,,,,,,94.14912,16.0,696384.0,30000.0,1.0,0.2771,318.64341,77.0,insertion-only,Kmeans_sweep
KMeans(sk),0.92012,1.0,3863544.25,25.0,blobs,,,,,,,,,,,,,,,,,,,,,98077870.0,,30000.0,,,,,,,233322.4968,16.0,3121600.0,30000.0,0.97637,0.0,0.12857,211.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.90885,1.77338,6851560.0,25.0,blobs,Ailon2009 tuned (no refinement),174.3321,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,5980027.0,,30000.0,,1.0,11.0,,,192.0,42738.94525,16.0,20736.0,30000.0,0.96151,77.33872,0.70193,211.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.91854,0.99839,3857357.34813,25.0,blobs,,23.5662,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,13959564.0,,30000.0,10.0,,,0.0,,,265143.91572,16.0,4968.0,30000.0,0.97083,-0.16013,0.11314,211.0,insertion-only,Kmeans_sweep
[Guha2002] Streaming k-means,1.0,0.77615,2998699.88161,25.0,blobs,,127.19234,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,17819761.0,,30000.0,,,,,48.0,,54039.91604,16.0,9984.0,30000.0,1.0,-22.38474,0.55514,211.0,insertion-only,Kmeans_sweep
[Charikar2003] PLS KMeans,1.0,0.77798,3005788.5033,25.0,blobs,,9.32568,1.5,,8192.0,,,,,25.0,,96770.26955,3338.0,0.25,,,,,,19.0,35994076.0,"[{'phase': 1, 'Li': 65.47858531471441, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.36187361508828486, 'median_limit': 5791, 'cost_limit': 2095.314730070861, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 98.21787797207162, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5428104226324274, 'median_limit': 5791, 'cost_limit': 3142.972095106292, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 147.32681695810743, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.814215633948641, 'median_limit': 5791, 'cost_limit': 4714.458142659438, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 220.99022543716114, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.2213234509229616, 'median_limit': 5791, 'cost_limit': 7071.687213989157, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 331.4853381557417, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.8319851763844424, 'median_limit': 5791, 'cost_limit': 10607.530820983735, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 497.2280072336126, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 2.7479777645766634, 'median_limit': 5791, 'cost_limit': 15911.296231475602, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 745.8420108504189, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 4.121966646864996, 'median_limit': 5791, 'cost_limit': 23866.944347213404, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 1118.7630162756284, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 6.182949970297494, 'median_limit': 5791, 'cost_limit': 35800.41652082011, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 1678.1445244134425, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 9.27442495544624, 'median_limit': 5791, 'cost_limit': 53700.62478123016, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 2517.2167866201635, 'raw_start_index': 5799, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 13.911637433169359, 'median_limit': 5791, 'cost_limit': 80550.93717184523, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 3775.825179930245, 'raw_start_index': 5800, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 20.867456149754037, 'median_limit': 5791, 'cost_limit': 120826.40575776785, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 5663.737769895368, 'raw_start_index': 5801, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 31.301184224631054, 'median_limit': 5791, 'cost_limit': 181239.60863665177, 'winner_processed_items': 5792, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 22.737566902761955, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 8495.606654843052, 'raw_start_index': 5802, 'raw_consumed': 4, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 46.95177633694659, 'median_limit': 5791, 'cost_limit': 271859.41295497766, 'winner_processed_items': 5796, 'winner_raw_points_read': 4, 'winner_num_centers': 5791, 'winner_cost': 199.75442509012805, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 12743.409982264577, 'raw_start_index': 5806, 'raw_consumed': 108, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 70.42766450541987, 'median_limit': 5791, 'cost_limit': 407789.11943246645, 'winner_processed_items': 5899, 'winner_raw_points_read': 108, 'winner_num_centers': 5791, 'winner_cost': 6028.681577519792, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 19115.114973396863, 'raw_start_index': 5914, 'raw_consumed': 996, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 105.64149675812979, 'median_limit': 5791, 'cost_limit': 611683.6791486996, 'winner_processed_items': 6787, 'winner_raw_points_read': 996, 'winner_num_centers': 5791, 'winner_cost': 76356.20785606964, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 28672.672460095295, 'raw_start_index': 6910, 'raw_consumed': 3354, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 158.46224513719469, 'median_limit': 5791, 'cost_limit': 917525.5187230494, 'winner_processed_items': 9145, 'winner_raw_points_read': 3354, 'winner_num_centers': 5791, 'winner_cost': 298078.98703524115, 'num_parallel_runs': 21}, {'phase': 17, 'Li': 43009.008690142946, 'raw_start_index': 10264, 'raw_consumed': 6454, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 237.69336770579207, 'median_limit': 5791, 'cost_limit': 1376288.2780845743, 'winner_processed_items': 12245, 'winner_raw_points_read': 6454, 'winner_num_centers': 5791, 'winner_cost': 598341.5670034039, 'num_parallel_runs': 21}, {'phase': 18, 'Li': 64513.51303521442, 'raw_start_index': 16718, 'raw_consumed': 11295, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 356.5400515586881, 'median_limit': 5791, 'cost_limit': 2064432.4171268614, 'winner_processed_items': 17086, 'winner_raw_points_read': 11295, 'winner_num_centers': 5791, 'winner_cost': 1067520.8994446322, 'num_parallel_runs': 21}, {'phase': 19, 'Li': 96770.26955282163, 'raw_start_index': 28013, 'raw_consumed': 1987, 'summary_in_size': 5791, 'summary_out_size': 3338, 'chunk_size': 8192, 'facility_cost': 534.8100773380321, 'median_limit': 5791, 'cost_limit': 3096648.625690292, 'winner_processed_items': 7778, 'winner_raw_points_read': 1987, 'winner_num_centers': 3338, 'winner_cost': 560706.8399290697, 'num_parallel_runs': 21}]",30000.0,,,,,,,107.23068,16.0,694304.0,30000.0,1.0,-22.20126,279.77065,211.0,insertion-only,Kmeans_sweep
KMeans(sk),0.40595,1.0,80075.46093,25.0,anisotropic,,,,,,,,,,,,,,,,,,,,,98077581.0,,30000.0,,,,,,,138268.47312,16.0,3121600.0,30000.0,0.649,0.0,0.21696,42.0,insertion-only,Kmeans_sweep
[Ailon2009] Streaming k-means,0.40483,1.50297,120351.60937,25.0,anisotropic,Ailon2009 tuned (no refinement),185.42165,,,8192.0,1.0,3.0,,,,,,,,,,,48.0,,,5980059.0,,30000.0,,1.0,11.0,,,192.0,40221.04413,16.0,20736.0,30000.0,0.6429,50.29774,0.74587,42.0,insertion-only,Kmeans_sweep
[Boutsidis2014] RandomProj Streaming,0.39967,1.02852,82359.62239,25.0,anisotropic,,24.39592,,2.0,8192.0,,,0.0,25.0,,2.5,,,,,,,,batch_stream_wrapper,,13959579.0,,30000.0,10.0,,,0.0,,,256165.47605,16.0,4968.0,30000.0,0.64282,2.85251,0.11711,42.0,insertion-only,Kmeans_sweep
[Guha2002] Streaming k-means,0.42668,1.0435,83558.99545,25.0,anisotropic,,151.52375,,,8192.0,,,,,,,,,,1.0,3.0,48.0,,,,17820649.0,,30000.0,,,,,48.0,,45924.62574,16.0,9984.0,30000.0,0.65158,4.35031,0.65324,42.0,insertion-only,Kmeans_sweep
[Charikar2003] PLS KMeans,0.3916,0.98969,79249.99573,25.0,anisotropic,,8.88436,1.5,,8192.0,,,,,25.0,,355.16687,4984.0,0.25,,,,,,16.0,35991960.0,"[{'phase': 1, 'Li': 0.8110797653177618, 'raw_start_index': 0, 'raw_consumed': 5791, 'summary_in_size': 0, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.004482509287422535, 'median_limit': 5791, 'cost_limit': 25.95455249016838, 'winner_processed_items': 5791, 'winner_raw_points_read': 5791, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 2, 'Li': 1.2166196479766427, 'raw_start_index': 5791, 'raw_consumed': 0, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.006723763931133803, 'median_limit': 5791, 'cost_limit': 38.931828735252566, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 3, 'Li': 1.824929471964964, 'raw_start_index': 5792, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.010085645896700704, 'median_limit': 5791, 'cost_limit': 58.39774310287885, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 4, 'Li': 2.737394207947446, 'raw_start_index': 5793, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.015128468845051056, 'median_limit': 5791, 'cost_limit': 87.59661465431827, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 5, 'Li': 4.106091311921169, 'raw_start_index': 5794, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.022692703267576584, 'median_limit': 5791, 'cost_limit': 131.3949219814774, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 6, 'Li': 6.159136967881754, 'raw_start_index': 5795, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.03403905490136488, 'median_limit': 5791, 'cost_limit': 197.09238297221611, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 7, 'Li': 9.23870545182263, 'raw_start_index': 5796, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.05105858235204731, 'median_limit': 5791, 'cost_limit': 295.6385744583242, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 8, 'Li': 13.858058177733945, 'raw_start_index': 5797, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.07658787352807096, 'median_limit': 5791, 'cost_limit': 443.45786168748623, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 9, 'Li': 20.787087266600917, 'raw_start_index': 5798, 'raw_consumed': 0, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.11488181029210645, 'median_limit': 5791, 'cost_limit': 665.1867925312293, 'winner_processed_items': 5791, 'winner_raw_points_read': 0, 'winner_num_centers': 5791, 'winner_cost': 0.0, 'num_parallel_runs': 21}, {'phase': 10, 'Li': 31.180630899901374, 'raw_start_index': 5799, 'raw_consumed': 3, 'summary_in_size': 5792, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.17232271543815966, 'median_limit': 5791, 'cost_limit': 997.780188796844, 'winner_processed_items': 5795, 'winner_raw_points_read': 3, 'winner_num_centers': 5791, 'winner_cost': 0.5958554670335019, 'num_parallel_runs': 21}, {'phase': 11, 'Li': 46.77094634985206, 'raw_start_index': 5802, 'raw_consumed': 56, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.2584840731572395, 'median_limit': 5791, 'cost_limit': 1496.670283195266, 'winner_processed_items': 5847, 'winner_raw_points_read': 56, 'winner_num_centers': 5791, 'winner_cost': 11.730878742548317, 'num_parallel_runs': 21}, {'phase': 12, 'Li': 70.15641952477809, 'raw_start_index': 5858, 'raw_consumed': 580, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.38772610973585925, 'median_limit': 5791, 'cost_limit': 2245.005424792899, 'winner_processed_items': 6371, 'winner_raw_points_read': 580, 'winner_num_centers': 5791, 'winner_cost': 165.8531671363184, 'num_parallel_runs': 21}, {'phase': 13, 'Li': 105.23462928716714, 'raw_start_index': 6438, 'raw_consumed': 2207, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.5815891646037888, 'median_limit': 5791, 'cost_limit': 3367.5081371893484, 'winner_processed_items': 7998, 'winner_raw_points_read': 2207, 'winner_num_centers': 5791, 'winner_cost': 774.4264112582506, 'num_parallel_runs': 21}, {'phase': 14, 'Li': 157.8519439307507, 'raw_start_index': 8645, 'raw_consumed': 4798, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 0.8723837469056833, 'median_limit': 5791, 'cost_limit': 5051.262205784023, 'winner_processed_items': 10589, 'winner_raw_points_read': 4798, 'winner_num_centers': 5791, 'winner_cost': 1846.035702660073, 'num_parallel_runs': 21}, {'phase': 15, 'Li': 236.77791589612605, 'raw_start_index': 13443, 'raw_consumed': 8425, 'summary_in_size': 5791, 'summary_out_size': 5791, 'chunk_size': 8192, 'facility_cost': 1.308575620358525, 'median_limit': 5791, 'cost_limit': 7576.8933086760335, 'winner_processed_items': 14216, 'winner_raw_points_read': 8425, 'winner_num_centers': 5791, 'winner_cost': 3350.6655205040465, 'num_parallel_runs': 21}, {'phase': 16, 'Li': 355.16687384418907, 'raw_start_index': 21868, 'raw_consumed': 8132, 'summary_in_size': 5791, 'summary_out_size': 4984, 'chunk_size': 8192, 'facility_cost': 1.9628634305377874, 'median_limit': 5791, 'cost_limit': 11365.33996301405, 'winner_processed_items': 13923, 'winner_raw_points_read': 8132, 'winner_num_centers': 4984, 'winner_cost': 3854.889593423092, 'num_parallel_runs': 21}]",30000.0,,,,,,,112.55726,16.0,1036672.0,30000.0,0.64694,-1.03085,266.53099,42.0,insertion-only,Kmeans_sweep
